Timestamp,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-01-02T23:53:05.990169,80,50,115317,146353,41830,4564,17788,22845,6481,18952
2025-01-02T23:53:06.990622,70,51,131116,50378,16533,10506,17209,21731,13610,9621
2025-01-02T23:53:07.991311,80,47,10443,6992,16325,3730,15319,51366,22086,10995
2025-01-02T23:53:08.992222,90,34,609285,47923,488,3138,16121,44370,15681,16024
2025-01-02T23:53:09.992414,97,43,6721,30490,20327,35659,17075,32199,22623,19726
2025-01-02T23:53:10.992675,100,35,100797,32557,2616,3991,5991,14000,2959,4415
2025-01-02T23:53:11.993560,88,38,272381,50806,28975,13456,25886,35074,17795,9232
2025-01-02T23:53:12.994287,90,51,126238,22214,6232,5013,11036,38367,9813,5610
2025-01-02T23:53:13.994311,90,41,27221,73424,23959,6724,26730,36382,32921,6090
2025-01-02T23:53:14.995265,94,54,478077,20493,9897,27991,8020,39862,16018,9018
2025-01-02T23:53:15.995650,96,54,3924,21164,9027,18337,29154,19366,10110,8795
2025-01-02T23:53:16.996208,88,61,62855,5201,1773,2812,3351,3919,8264,1521
2025-01-02T23:53:17.996913,91,57,20998,48108,7537,6022,14290,31871,16372,6185
2025-01-02T23:53:18.997457,83,60,29722,36022,11259,37265,9676,24309,19601,10966
2025-01-02T23:53:19.997963,78,60,101018,58752,34355,9847,16635,22772,6052,4191
2025-01-02T23:53:20.998279,69,69,29349,29795,29089,33589,15646,12284,10633,4673
2025-01-02T23:53:21.998301,67,77,12587,43037,5890,24678,13330,34792,6507,1624
2025-01-02T23:53:22.998942,77,77,8839,20791,37325,20399,18845,52904,9458,11332
2025-01-02T23:53:23.999495,80,66,130896,72247,11724,10719,77620,29182,17578,4219
2025-01-02T23:53:25.000328,78,38,945719,683548,17473,13308,18815,74316,15873,6091
2025-01-02T23:53:26.000348,74,34,12625,58502,10037,9924,15433,19452,8459,5559
2025-01-02T23:53:27.001112,60,27,249079,23027,8579,3428,8006,4650,6099,941
2025-01-02T23:53:28.001773,60,38,10599,17137,15040,7526,19213,13636,21088,14545
2025-01-02T23:53:29.001996,63,64,54745,13587,9859,6768,4815,5508,3108,1241
2025-01-02T23:53:30.002057,61,66,8199,54411,9420,11296,21077,13917,17795,4923
2025-01-02T23:53:31.002704,66,64,104781,42422,5962,20435,25236,17474,12679,19094
2025-01-02T23:53:32.003512,61,64,122181,8853,4349,1997,4264,2900,8976,2020
2025-01-02T23:53:33.003733,61,61,15045,25739,23538,21923,35397,15132,10386,4203
2025-01-02T23:53:34.004437,60,69,116440,33059,17696,14560,7845,8738,3130,1926
2025-01-02T23:53:35.005167,53,66,129687,42572,5364,6574,6468,7425,2113,1209
2025-01-02T23:53:36.005867,53,81,23186,12603,57633,41531,15297,21451,7382,3653
2025-01-02T23:53:37.006597,53,84,97527,39906,3938,76453,14767,30468,9763,11991
2025-01-02T23:53:38.007325,74,81,7565,22374,46802,3512,12497,46329,9253,4456
2025-01-02T23:53:39.007726,74,81,7565,22374,46802,3512,12497,46329,9253,4456
2025-01-02T23:53:40.007877,78,63,32231,68952,14490,16284,10497,32831,7341,7998
2025-01-02T23:53:41.008376,80,63,96534,16222,1785,5804,659,5003,4926,1185
2025-01-02T23:53:42.008540,83,57,34035,16713,11482,11414,22468,32363,33371,4525
2025-01-02T23:53:43.009175,83,57,6932,34042,14007,7014,13747,22263,10301,8613
2025-01-02T23:53:44.009671,80,48,9717,84291,11103,4759,20861,28075,8762,6460
2025-01-02T23:53:45.010492,88,50,61822,28741,23983,11291,18034,32773,11224,8040
2025-01-02T23:53:46.010782,78,54,36304,44846,33515,4928,10305,25997,7917,19308
2025-01-02T23:53:47.011536,69,51,13369,80362,11949,12124,11233,13173,8224,10950
2025-01-02T23:53:48.011800,66,60,12119,95064,30872,7501,15475,30515,14000,5989
2025-01-02T23:53:49.012137,54,69,25173,19488,21193,41655,9913,13477,9977,13091
2025-01-02T23:53:50.012771,66,63,11813,22320,10528,6137,12995,46003,16959,4894
2025-01-02T23:53:51.013031,67,70,111361,43511,27039,7081,5259,13353,5822,2432
2025-01-02T23:53:52.013662,80,64,41216,68681,14065,5577,19001,59538,8209,2547
2025-01-02T23:53:53.014073,93,54,50635,9624,17593,13637,14911,35110,13762,11041
2025-01-02T23:53:54.014149,77,54,284339,190421,25667,26168,4870,39054,34304,10834
2025-01-02T23:53:55.014452,78,43,937844,166267,32627,6501,36055,48028,33830,8595
2025-01-02T23:53:56.015138,74,48,85158,12993,3167,2091,4681,6548,8816,1712
2025-01-02T23:53:57.015834,69,43,52850,19128,11009,2783,10131,18535,9676,4185
2025-01-02T23:53:58.016433,90,40,39587,10474,7245,9094,24300,72206,12594,8915
2025-01-02T23:53:59.016799,100,40,14453,13678,5089,4273,25665,36432,7705,5887
2025-01-02T23:54:00.017111,100,38,249213,20911,5098,1788,5534,6767,4845,2580
2025-01-02T23:54:01.017238,97,38,5426,24769,18447,9992,26757,32878,10274,22962
2025-01-02T23:54:02.017824,93,34,68114,6243,1658,894,9363,11263,1072,2761
2025-01-02T23:54:03.018705,88,43,7070,22032,11723,17777,11105,43916,12427,5178
2025-01-02T23:54:04.019064,87,41,594488,127560,11186,17235,13438,32457,15136,2015
2025-01-02T23:54:05.019212,78,47,7709,22283,39057,12530,48241,19731,5953,18312
2025-01-02T23:54:06.019354,70,57,311309,30781,9537,20119,29315,35560,8969,12159
2025-01-02T23:54:07.019841,63,47,1387707,137908,5851,13859,12062,41060,6652,6676
2025-01-02T23:54:08.020424,77,48,59454,7785,1369,5144,4847,16459,5642,2135
2025-01-02T23:54:09.021104,84,43,9384,15352,6739,8055,10190,21879,7861,5987
2025-01-02T23:54:10.021913,91,41,3409,22515,15897,8317,21351,60398,20203,20994
2025-01-02T23:54:11.022780,94,57,11983,28776,32237,35688,31377,33677,22218,5943
2025-01-02T23:54:12.023510,87,66,9730,38166,21157,24554,11833,32914,15795,4736
2025-01-02T23:54:13.024447,77,61,161944,19196,2018,2473,1258,4669,1246,510
2025-01-02T23:54:14.024699,67,57,377801,69229,9079,7344,10625,33743,27468,5068
2025-01-02T23:54:15.025421,67,48,94200,16467,2473,4196,2725,9356,7809,766
2025-01-02T23:54:16.026123,63,41,33857,57002,4952,16471,19039,15900,7466,4890
2025-01-02T23:54:17.026646,64,44,105576,89410,31047,15873,37843,42031,26703,6675
2025-01-02T23:54:18.026987,69,47,80433,64581,15905,13282,32881,61791,12110,1618
2025-01-02T23:54:19.027831,67,56,5623,18858,54185,3339,19483,30105,18686,8360
2025-01-02T23:54:20.028560,78,60,26894,40724,16342,15321,12225,50258,11288,9366
2025-01-02T23:54:21.028687,70,63,158050,33470,10257,6489,8097,6386,3095,1484
2025-01-02T23:54:22.028785,66,61,685616,80419,18718,4616,6429,36403,13578,6844
2025-01-02T23:54:23.029107,66,57,48604,34376,30173,16852,17182,32319,16086,25382
2025-01-02T23:54:24.029553,69,53,16817,47287,4448,22556,17524,70368,23503,10231
2025-01-02T23:54:25.029770,88,51,26644,13570,16139,2092,7393,34625,13549,8220
2025-01-02T23:54:26.030545,93,48,7088,36384,1504,11909,46813,40444,13146,21343
2025-01-02T23:54:27.031229,97,35,2265,30443,6943,6768,36022,31512,11732,4169
2025-01-02T23:54:28.032022,78,29,435033,161973,7936,8557,12796,12518,17833,5622
2025-01-02T23:54:29.032451,54,29,234264,158373,28135,35400,21005,14243,15870,21252
2025-01-02T23:54:30.032472,47,50,16410,15749,33938,17751,10122,23425,13026,18374
2025-01-02T23:54:31.033277,43,50,94402,15672,3367,1594,4114,10929,6107,2531
2025-01-02T23:54:32.033835,53,63,980054,111390,9308,56969,19851,37485,12419,6775
2025-01-02T23:54:33.034323,61,61,160053,118277,28065,21753,24832,32431,14775,5537
2025-01-02T23:54:34.034584,57,53,789611,70762,14746,18172,9622,20024,5864,3990
2025-01-02T23:54:35.034810,60,66,21825,9066,41419,5688,16671,35559,18826,4082
2025-01-02T23:54:36.035380,64,67,48696,33055,25861,9631,12426,25817,25792,9103
2025-01-02T23:54:37.035499,80,63,26910,22659,8244,6849,10808,53490,6795,4171
2025-01-02T23:54:38.036266,100,54,16669,9882,1712,4754,6729,34788,5651,5809
2025-01-02T23:54:39.036322,96,41,9444,29293,9603,4092,25896,20178,10889,3955
2025-01-02T23:54:40.036395,94,34,77047,11545,1839,1687,3706,4241,3421,840
2025-01-02T23:54:41.036483,83,41,11034,24659,25626,24334,49709,25913,13794,7925
2025-01-02T23:54:42.036895,80,48,456461,9796,16728,4501,24612,45093,13758,5746
2025-01-02T23:54:43.037690,84,61,7830,9076,16587,18174,5389,31833,19512,24210
2025-01-02T23:54:44.038012,78,78,1364237,41149,43887,23090,10436,16263,20201,8683
2025-01-02T23:54:45.038620,70,74,65025,55899,6495,17370,9491,11552,20687,3685
2025-01-02T23:54:46.038921,61,80,40408,39291,47227,4655,6303,37030,9759,12193
2025-01-02T23:54:47.039554,53,77,124223,40997,12409,28281,12321,21749,29129,5424
2025-01-02T23:54:48.039957,75,67,81640,1701,4402,3816,3580,19039,3357,3837
2025-01-02T23:54:49.040325,75,70,45404,31836,9819,6957,2180,7438,3099,3356
2025-01-02T23:54:50.040959,77,74,10111,12351,23154,10111,16117,23027,18800,2841
2025-01-02T23:54:51.041430,75,74,51240,36435,12100,27025,22740,16439,14033,5648
2025-01-02T23:54:52.042295,57,60,189380,31536,2133,2010,6530,9580,4612,1423
2025-01-02T23:54:53.042381,57,51,91688,111574,12486,11967,7237,24083,11730,8410
2025-01-02T23:54:54.042491,53,47,135981,10266,3764,6059,9637,5234,3924,3932
2025-01-02T23:54:55.043234,51,51,17594,22080,17063,25514,7436,11806,24291,6596
2025-01-02T23:54:56.043931,54,66,12636,14609,10103,19946,27931,16799,31601,7452
2025-01-02T23:54:57.044688,69,70,16628,17243,11256,12747,37418,40596,9150,7685
2025-01-02T23:54:58.044907,64,74,56670,10349,5416,3017,4459,2825,4196,685
2025-01-02T23:54:59.045249,67,67,10876,18429,21122,17639,33793,15506,6730,1654
2025-01-02T23:55:00.045390,67,70,75903,36414,28079,45654,17460,45065,20711,4225
2025-01-02T23:55:01.046152,75,70,19006,8712,6249,17262,15176,67715,14875,5004
2025-01-02T23:55:02.047104,80,66,20620,49093,12298,18669,41437,22315,8907,10619
2025-01-02T23:55:03.047494,90,67,2110,12957,23839,4874,7980,31928,15406,6378
2025-01-02T23:55:04.048069,77,51,48883,75331,7509,2404,5620,7467,17694,1624
2025-01-02T23:55:05.048694,60,51,9341,41530,12014,12438,15317,22498,9457,11246
2025-01-02T23:55:06.048823,54,54,285886,175874,20978,62611,17227,32791,9529,15778
2025-01-02T23:55:07.049217,53,56,15281,10243,28909,26161,10606,47257,15121,10965
2025-01-02T23:55:08.049843,74,53,16161,60204,4765,4036,7590,60647,11337,2860
2025-01-02T23:55:09.050042,78,40,412991,80424,8528,3122,12258,57551,22775,2982
2025-01-02T23:55:10.050968,90,38,31904,22450,20838,4671,33742,26036,32338,10074
2025-01-02T23:55:11.051810,93,30,33987,18714,19039,27173,32285,65215,25523,16473
2025-01-02T23:55:12.051871,93,44,14015,27173,8584,12637,10181,34391,26513,2789
2025-01-02T23:55:13.052074,91,67,19503,6615,10831,21949,5425,21415,17318,11851
2025-01-02T23:55:14.052081,93,64,11422,59029,21070,6079,13190,57360,16078,14270
2025-01-02T23:55:15.052540,90,57,143851,14119,1802,4274,2531,13393,4289,1814
2025-01-02T23:55:16.052699,87,56,26253,23814,8049,15206,47016,23976,11736,7164
2025-01-02T23:55:17.053554,81,50,238585,48800,28921,10201,11526,25159,19958,8359
2025-01-02T23:55:18.054216,84,57,11358,5557,23863,1759,8880,38541,24940,3369
2025-01-02T23:55:19.054282,87,67,50233,3339,7439,845,995,8933,1123,1543
2025-01-02T23:55:20.055014,93,75,9473,8792,16539,23020,8932,51306,10462,2835
2025-01-02T23:55:21.055505,88,66,112933,32907,1639,5695,7986,6891,6152,1907
2025-01-02T23:55:22.056122,81,63,23569,32519,15388,11793,8026,32088,19273,2616
2025-01-02T23:55:23.056461,81,51,59365,49503,11987,8761,22178,45362,9639,9268
2025-01-02T23:55:24.056794,78,47,9304,22203,22305,6218,38824,40332,8869,13004
2025-01-02T23:55:25.057101,87,60,49776,30830,31383,23673,9444,37382,18494,8057
2025-01-02T23:55:26.057161,83,60,55361,17148,8998,3610,3152,10790,4891,2503
2025-01-02T23:55:27.057389,78,64,16033,35239,20593,4118,20985,23941,11979,9202
2025-01-02T23:55:28.057501,77,61,6073,30515,10144,3311,9773,26461,8779,10866
2025-01-02T23:55:29.058241,66,63,45346,55061,30006,33593,12169,15933,12082,5671
2025-01-02T23:55:30.058514,60,56,261967,36325,7197,1901,3657,8839,4559,1015
2025-01-02T23:55:31.058621,66,54,8668,18986,3345,19006,26662,36372,14773,3890
2025-01-02T23:55:32.058644,54,57,115561,174915,18978,53187,10444,40862,14670,7147
2025-01-02T23:55:33.058878,56,48,507936,233228,54919,29120,44828,57844,24187,11248
2025-01-02T23:55:34.059830,74,47,130405,19255,3905,7624,19749,45546,11384,4437
2025-01-02T23:55:35.060020,60,56,5274,15654,16018,14746,9962,8863,16134,7498
2025-01-02T23:55:36.060192,60,61,127665,133917,65904,16830,14175,30914,37095,8646
2025-01-02T23:55:37.060461,63,63,74669,37163,14958,7705,10704,15543,11411,10672
2025-01-02T23:55:38.061045,57,77,16266,16786,20873,19430,14337,37465,16088,4389
2025-01-02T23:55:39.061700,80,61,6367,7005,3835,10173,10089,60585,11654,4559
2025-01-02T23:55:40.062409,77,50,813080,422988,64092,9168,58466,54811,110737,53316
2025-01-02T23:55:41.063253,74,54,31187,20237,20178,3023,6236,7364,2570,957
2025-01-02T23:55:42.064188,64,47,716507,95140,9584,27058,30156,38538,14896,8838
2025-01-02T23:55:43.064432,57,47,2718,11782,7240,3471,18963,28472,24568,10937
2025-01-02T23:55:44.064540,69,54,81961,11963,4392,2805,3585,7671,2113,1463
2025-01-02T23:55:45.064577,84,44,428516,16188,7992,7398,17264,33458,9508,8712
2025-01-02T23:55:46.064712,94,44,2343,19528,12174,2462,11671,38387,9425,2584
2025-01-02T23:55:47.064714,83,54,24463,42845,25607,15495,22070,22777,18744,12272
2025-01-02T23:55:48.065455,83,53,27419,28663,13747,8851,26509,20059,21077,5796
2025-01-02T23:55:49.066403,75,60,7541,20613,6734,14706,13253,17801,9358,8926
2025-01-02T23:55:50.066718,66,61,35109,36629,13636,6173,16342,20212,21114,7883
2025-01-02T23:55:51.067434,75,60,35829,15801,12627,21001,21482,41913,10962,5761
2025-01-02T23:55:52.068294,81,56,30710,27640,11613,3617,18041,34991,9466,15896
2025-01-02T23:55:53.068781,81,61,6982,38211,44455,22144,19321,42326,8091,6643
2025-01-02T23:55:54.069605,80,69,6940,21162,26603,18610,26851,21118,3379,6974
2025-01-02T23:55:55.070240,74,64,14994,50955,20556,8806,15085,32562,17515,16205
2025-01-02T23:55:56.070987,75,66,7994,10066,4502,8399,24394,20575,17454,7337
2025-01-02T23:55:57.071087,75,66,16762,13178,16900,16304,24362,19481,6339,3039
2025-01-02T23:55:58.071526,81,50,26321,41180,2842,8178,27733,36287,11306,7442
2025-01-02T23:55:59.071914,88,54,28558,7856,9231,27314,24581,36209,20293,6731
2025-01-02T23:56:00.071967,74,57,386831,286214,114794,11747,50249,62562,23280,6100
2025-01-02T23:56:01.072096,66,47,123041,87538,12554,13019,19626,19980,14926,5406
2025-01-02T23:56:02.072557,57,60,203895,54877,22843,17757,17593,24738,8017,5737
2025-01-02T23:56:03.073450,47,63,452023,105461,82020,74033,38707,54589,14095,15852
2025-01-02T23:56:04.073937,44,54,92002,248073,35423,4570,34676,36372,13976,6993
2025-01-02T23:56:05.074863,54,56,9079,38507,16900,4824,24620,33348,8678,12422
2025-01-02T23:56:06.075078,51,53,209810,31825,9102,2441,3762,7814,5623,3945
2025-01-02T23:56:07.075202,53,47,28145,62552,18771,24587,16225,24202,12165,6943
2025-01-02T23:56:08.075357,61,50,476332,101016,10051,16977,6598,47300,8414,2885
2025-01-02T23:56:09.075470,63,51,118879,13928,4168,5073,4156,16227,9118,1757
2025-01-02T23:56:10.075914,74,48,36015,61103,7152,15337,9110,54548,10316,6462
2025-01-02T23:56:11.076196,80,48,9378,36529,29341,12747,8180,38247,22627,8022
2025-01-02T23:56:12.077085,80,48,34578,30650,2604,5128,5686,14039,3309,1816
2025-01-02T23:56:13.077477,70,41,436194,96269,13079,6177,13928,35363,10049,10998
2025-01-02T23:56:14.077840,69,50,476222,24270,9654,24438,19339,35978,23618,5127
2025-01-02T23:56:15.078055,64,51,67345,21730,16474,8917,7263,12285,5400,2253
2025-01-02T23:56:16.078157,74,56,10107,13506,12827,9825,33411,37731,6180,19069
2025-01-02T23:56:17.078182,70,63,214080,16947,5418,2016,4882,6173,3327,1126
2025-01-02T23:56:18.078522,80,57,11655,18075,8101,16713,16720,61156,8602,3320
2025-01-02T23:56:19.078927,67,41,76243,51201,3964,2652,7104,4016,4208,4260
2025-01-02T23:56:20.079735,60,41,103646,45139,8729,12719,8364,28611,11113,10319
2025-01-02T23:56:21.080035,66,29,12384,100283,9673,4697,31175,76726,16377,2839
2025-01-02T23:56:22.080154,63,35,30354,31843,25568,28715,9153,79883,9567,8971
2025-01-02T23:56:23.080741,70,29,307703,50848,994,2905,4731,10612,5090,1342
2025-01-02T23:56:24.081403,60,21,930151,292120,5633,26161,36464,28931,13690,4071
2025-01-02T23:56:25.082189,48,41,195198,165132,161242,23953,22440,52215,18024,11349
2025-01-02T23:56:26.082552,38,50,16610,6664,46499,12569,33879,18442,8956,10033
2025-01-02T23:56:27.082673,44,67,57363,31355,24387,14637,8075,35348,11229,9223
2025-01-02T23:56:28.082760,61,70,16017,63457,8279,13035,17291,59551,14405,13181
2025-01-02T23:56:29.083271,64,67,168298,24357,3175,14593,1738,9085,4468,1036
2025-01-02T23:56:30.083828,66,57,78610,14277,6406,3743,5306,7420,5450,4217
2025-01-02T23:56:31.084005,64,48,100604,14737,2250,1398,2030,7808,3188,1685
